PWY66-399	NA	NA	NA	2PGADEHYDRAT-RXN;PGLUCISOM-RXN;F16ALDOLASE-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN;TRIOSEPISOMERIZATION-RXN;RXN-15513	2PGADEHYDRAT-RXN;PGLUCISOM-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN;TRIOSEPISOMERIZATION-RXN;RXN-15513	2PGADEHYDRAT-RXN;PGLUCISOM-RXN;F16BDEPHOS-RXN;TRIOSEPISOMERIZATION-RXN;RXN-15513
PWY-7445	NA			RXN-15289;RXN-15291		
PWY0-1545	NA	NA	NA	PHOSPHAGLYPSYN-RXN	RXN0-7012;PHOSPHAGLYPSYN-RXN	RXN0-7012;PHOSPHAGLYPSYN-RXN
PWY-5890	NA	NA		RXN-9358	RXN-9358	
PWY-7999	NA	NA		RXN-19671	RXN-19671	
ALANINE-VALINESYN-PWY	NA	NA	NA	BRANCHED-CHAINAMINOTRANSFERVAL-RXN	BRANCHED-CHAINAMINOTRANSFERVAL-RXN	BRANCHED-CHAINAMINOTRANSFERVAL-RXN
PWY-7254	NA	NA	NA	CITSYN-RXN;RXN-14971;ISOCITDEH-RXN	RXN-14971;ISOCITDEH-RXN	CITSYN-RXN;ISOCITDEH-RXN
PWY-7282	NA	NA	NA	PNKIN-RXN;PYRIMSYN3-RXN;PYRIDOXKIN-RXN	PNKIN-RXN;PYRIMSYN3-RXN;PYRIDOXKIN-RXN	PNKIN-RXN;PYRIDOXKIN-RXN
RUMP-PWY	NA	NA	NA	R12-RXN;6PGLUCONOLACT-RXN;PGLUCISOM-RXN;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;PGLUCISOM-RXN;RXN-3341;GLU6PDEHYDROG-RXN	PGLUCISOM-RXN
PWY-7279	NA	NA		SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	
PWY-7814	NA	NA	NA	DTDPGLUCOSEPP-RXN;DTDPDEHYDRHAMEPIM-RXN;DTDPGLUCDEHYDRAT-RXN	DTDPGLUCOSEPP-RXN;DTDPDEHYDRHAMEPIM-RXN;DTDPGLUCDEHYDRAT-RXN	DTDPGLUCOSEPP-RXN;DTDPDEHYDRHAMEPIM-RXN;DTDPGLUCDEHYDRAT-RXN
PWY0-1466	NA	NA	NA	ALDOSE-1-EPIMERASE-RXN	ALDOSE-1-EPIMERASE-RXN	ALDOSE-1-EPIMERASE-RXN
PWY-6318	NA	NA	NA	RXN-10814	RXN-10814	RXN-10814
PWY-6147	NA	NA	NA	GTP-CYCLOHYDRO-I-RXN	H2NEOPTERINALDOL-RXN;GTP-CYCLOHYDRO-I-RXN;H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	H2NEOPTERINALDOL-RXN;GTP-CYCLOHYDRO-I-RXN;H2PTERIDINEPYROPHOSPHOKIN-RXN
P101-PWY	NA	NA	NA	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;ASPARTATEKIN-RXN	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;ASPARTATEKIN-RXN	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;ASPARTATEKIN-RXN
PWY-6799	NA	NA	NA	MALONYL-COA-ACP-TRANSACYL-RXN	MALONYL-COA-ACP-TRANSACYL-RXN	MALONYL-COA-ACP-TRANSACYL-RXN
PWY-7206	NA	NA	NA	DUTP-PYROP-RXN;DCTP-PYROPHOSPHATASE-RXN	DUTP-PYROP-RXN;DCTP-PYROPHOSPHATASE-RXN	RXN-14188;DUTP-PYROP-RXN;DCTP-PYROPHOSPHATASE-RXN
PWY-7414	NA	NA	NA	DTDPGLUCOSEPP-RXN;DTDPGLUCDEHYDRAT-RXN	DTDPGLUCOSEPP-RXN;DTDPGLUCDEHYDRAT-RXN	DTDPGLUCOSEPP-RXN;DTDPGLUCDEHYDRAT-RXN
PWY-5853	NA	NA		RXN-9217	RXN-9217	
HOMOCYSDEGR-PWY	NA			CYSTATHIONINE-BETA-SYNTHASE-RXN		
PWY-8014	NA	NA	NA	RXN-10814	RXN-10814	RXN-10814
PWY-6871	NA	NA	NA	2-ISOPROPYLMALATESYN-RXN;RXN-7800	2-ISOPROPYLMALATESYN-RXN;RXN-7800	2-ISOPROPYLMALATESYN-RXN;RXN-7800
PWY-6638	NA	NA	NA	RXN-11737	RXN-11737	RXN-11737
PWY-7383	NA	NA	NA	ALARACECAT-RXN;ALANINE-AMINOTRANSFERASE-RXN;ASPAMINOTRANS-RXN;PEPDEPHOS-RXN	ALARACECAT-RXN;ALANINE-AMINOTRANSFERASE-RXN;ASPAMINOTRANS-RXN;PEPDEPHOS-RXN	ALARACECAT-RXN;ALANINE-AMINOTRANSFERASE-RXN;ASPAMINOTRANS-RXN;PEPDEPHOS-RXN
PWY-7997	NA	NA		RXN-19668	RXN-19668	
PWY-5497	NA	NA	NA	RXN-15124;ACETATEKIN-RXN;RXN-15127;PHOSACETYLTRANS-RXN	PYRUFLAVREDUCT-RXN;GLYOHMETRANS-RXN;RXN-15127;ACETATEKIN-RXN;RXN-15124;PHOSACETYLTRANS-RXN	GLYOHMETRANS-RXN;RXN-15127;ACETATEKIN-RXN;RXN-15124;PHOSACETYLTRANS-RXN
PWY-5054	NA	NA	NA	PGLUCISOM-RXN	PGLUCISOM-RXN	PGLUCISOM-RXN
PWY-7723	NA	NA		RXN-12444	FMNREDUCT-RXN;RXN-12444	
PWY-4302	NA	NA	NA	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN;NADH-DEHYDROG-A-RXN	RXN-6883;SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN;NADH-DEHYDROG-A-RXN	NADH-DEHYDROG-A-RXN
PWY0-1535	NA	NA	NA	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124
PWY-5148	NA		NA	THIOESTER-RXN		THIOESTER-RXN
PWY-5661	NA	NA	NA	PHOSPHOGLUCMUT-RXN;GLUCOKIN-RXN	GLUCOKIN-RXN	PHOSPHOGLUCMUT-RXN;GLUCOKIN-RXN
HSERMETANA-PWY	NA	NA	NA	HOMOCYSMET-RXN	PWY-5344;HOMOCYSMET-RXN	PWY-5344;HOMOCYSMET-RXN
PWY0-1479	NA	NA	NA	RXN0-6482;RXN0-6484;RXN0-6480;RXN0-6481;RXN0-6483;3.1.26.5-RXN	RXN0-4222;3.1.26.5-RXN;RXN0-6479;RXN0-6480	RXN0-4222;3.1.26.5-RXN;RXN0-6479;RXN0-6480
PWY-7226	NA	NA	NA	GDPREDUCT-RXN	GDPREDUCT-RXN	DGDPKIN-RXN;GDPREDUCT-RXN
PWY-6986	NA	NA		DEOXYGLUCONOKIN-RXN	DEOXYGLUCONOKIN-RXN	
ETHYL-PWY	NA		NA	S-ADENMETSYN-RXN		S-ADENMETSYN-RXN
PWY-7165	NA	NA	NA	1.1.1.274-RXN;GLUCONOLACT-RXN	GLUCONOLACT-RXN	GLUCONOLACT-RXN
PWY-5480	NA	NA	NA	PYRUVFORMLY-RXN;ALCOHOL-DEHYDROG-RXN	PYRUVFORMLY-RXN;ALCOHOL-DEHYDROG-RXN	PYRUVFORMLY-RXN;ALCOHOL-DEHYDROG-RXN
PWY-1622	NA	NA	NA	PEPCARBOX-RXN;2PGADEHYDRAT-RXN;RXN-15513	GLYOHMETRANS-RXN;GKI-RXN;2PGADEHYDRAT-RXN;RXN-15513	2PGADEHYDRAT-RXN;GLYOHMETRANS-RXN;HYDROXYPYRUVATE-REDUCTASE-RXN;RXN-2881;PEPCARBOX-RXN;GKI-RXN;RXN-15513
PWY-3661	NA	NA	NA	RXN-15127;RXN-15124	RXN-15127;RXN-15124;GLYOHMETRANS-RXN	RXN-15127;RXN-15124;GLYOHMETRANS-RXN
PWY-7183	NA	NA	NA	URACIL-PRIBOSYLTRANS-RXN	URACIL-PRIBOSYLTRANS-RXN	URACIL-PRIBOSYLTRANS-RXN
PWY-5482	NA	NA	NA	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN
TYRFUMCAT-PWY	NA	NA	NA	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN
FLUORENE-DEG-9-ONE-PWY	NA	NA	NA	RXN-7282	RXN-7282	RXN-7282
PWY-7198	NA	NA	NA	DTMPKI-RXN;CDPREDUCT-RXN;THYMIDYLATESYN-RXN	DTMPKI-RXN;CDPREDUCT-RXN;RXN-12195;THYMIDYLATESYN-RXN	THYMIDYLATESYN-RXN;CDPREDUCT-RXN;DCDPKIN-RXN;DTMPKI-RXN;DTDPKIN-RXN
PWY-8105	NA	NA		QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN	QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN	
PWY-5104	NA	NA	NA	DIHYDROXYMETVALDEHYDRAT-RXN;ACETOOHBUTSYN-RXN;BRANCHED-CHAINAMINOTRANSFERILEU-RXN	DIHYDROXYMETVALDEHYDRAT-RXN;ACETOOHBUTSYN-RXN;BRANCHED-CHAINAMINOTRANSFERILEU-RXN	DIHYDROXYMETVALDEHYDRAT-RXN;ACETOOHBUTSYN-RXN;BRANCHED-CHAINAMINOTRANSFERILEU-RXN
PWY-7356	NA	NA	NA	THIAMINASE-RXN;PYRIMSYN3-RXN;OHMETPYRKIN-RXN;THIAZOLSYN3-RXN	THIAMINASE-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN;THI-P-SYN-RXN;OHMETPYRKIN-RXN;THIAMIN-PYROPHOSPHOKINASE-RXN	THIAMIN-PYROPHOSPHOKINASE-RXN
PWY-6922	NA	NA	NA	SPONTPRO-RXN;GLUTKIN-RXN;GLUTSEMIALDEHYDROG-RXN	SPONTPRO-RXN;GLUTKIN-RXN;GLUTSEMIALDEHYDROG-RXN	SPONTPRO-RXN;GLUTKIN-RXN;GLUTSEMIALDEHYDROG-RXN
PWY-5384	NA	NA	NA	PHOSPHOGLUCMUT-RXN;PGLUCISOM-RXN	FRUCTOKINASE-RXN;PGLUCISOM-RXN	PHOSPHOGLUCMUT-RXN;FRUCTOKINASE-RXN;PGLUCISOM-RXN
PWY-6703	NA	NA	NA	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN;RXN0-6575	RXN0-5507;RXN-12093;GTP-CYCLOHYDRO-I-RXN;RXN0-6575
PWY-7033	NA	NA		RXN-7904	RXN-7904	
PWY-5076	NA	NA	NA	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN
GLYCOGENSYNTH-PWY	NA	NA	NA	GLYCOGEN-BRANCH-RXN;PHOSPHOGLUCMUT-RXN;GLUC1PADENYLTRANS-RXN	GLYCOGEN-BRANCH-RXN;GLYCOGENSYN-RXN;GLUC1PADENYLTRANS-RXN	PHOSPHOGLUCMUT-RXN
PWY-6322	NA	NA		RXN-10837	RXN-10837	
PWY-5912	NA		NA	S-ADENMETSYN-RXN		S-ADENMETSYN-RXN
PWY-7003	NA	NA	NA	2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN;TRIOSEPISOMERIZATION-RXN	PWY-6583;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PWY-6131;PHOSGLYPHOS-RXN;TRIOSEPISOMERIZATION-RXN	PWY-6131;TRIOSEPISOMERIZATION-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN
PWY-7395	NA	NA	NA	3.5.1.80-RXN	TAGAKIN-RXN;TAGAALDOL-RXN;3.5.1.80-RXN	TAGAKIN-RXN
PWY-5852	NA	NA		DMK-RXN	DMK-RXN	
PWY-8013	NA	NA	NA	PGLUCISOM-RXN;L-GLN-FRUCT-6-P-AMINOTRANS-RXN	PGLUCISOM-RXN;L-GLN-FRUCT-6-P-AMINOTRANS-RXN	PGLUCISOM-RXN;L-GLN-FRUCT-6-P-AMINOTRANS-RXN
DARABITOLUTIL-PWY	NA	NA		XYLULOKIN-RXN	XYLULOKIN-RXN	
PWY-3801	NA	NA	NA	PHOSPHOGLUCMUT-RXN;PGLUCISOM-RXN	FRUCTOKINASE-RXN;PGLUCISOM-RXN;GLUC1PURIDYLTRANS-RXN	PHOSPHOGLUCMUT-RXN;FRUCTOKINASE-RXN;PGLUCISOM-RXN;GLUC1PURIDYLTRANS-RXN
PWY2DNV-11	NA	NA	NA	H2PTEROATESYNTH-RXN;RXN2DNV-43	H2PTEROATESYNTH-RXN	H2PTEROATESYNTH-RXN
PWYQT-4450	NA	NA	NA	RXN-18203;RXN-18201;RXN-18205;RXN-18207;RXN-18209	RXN-18203;RXN-18201;RXN-18205;RXN-18207;RXN-18209	RXN-18203;RXN-18201;RXN-18205;RXN-18207;RXN-18209
PWY-8188	NA	NA	NA	ALANINE-AMINOTRANSFERASE-RXN	ALANINE-AMINOTRANSFERASE-RXN;DLACTDEHYDROGNAD-RXN	ALANINE-AMINOTRANSFERASE-RXN
LYSINE-AMINOAD-PWY	NA			2-AMINOADIPATE-AMINOTRANSFERASE-RXN		
ILEUDEG-PWY	NA	NA	NA	BRANCHED-CHAINAMINOTRANSFERILEU-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN
PWY-6901	NA	NA	NA	XYLCAT-PWY;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;PENTOSE-P-PWY;GAPOXNPHOSPHN-RXN;L-LACTATE-DEHYDROGENASE-RXN;2TRANSKETO-RXN;PHOSGLYPHOS-RXN	XYLCAT-PWY;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;PENTOSE-P-PWY;GAPOXNPHOSPHN-RXN;L-LACTATE-DEHYDROGENASE-RXN;2TRANSKETO-RXN;PHOSGLYPHOS-RXN;DLACTDEHYDROGNAD-RXN	2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;PENTOSE-P-PWY;L-LACTATE-DEHYDROGENASE-RXN;2TRANSKETO-RXN
PWY-7384	NA	NA		PWY-5537;PROPIONYL-COA-CARBOXY-RXN;RXN-14963;SUCCCOASYN-RXN	RXN-14963	
PWY-4061	NA	NA	NA	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124
PWY-561	NA	NA		RXN-14971;GLYOXYLATE-BYPASS	RXN-14971;GLYOXYLATE-BYPASS	
PWY66-21	NA	NA	NA	RXN66-3;ALCOHOL-DEHYDROG-RXN	ALCOHOL-DEHYDROG-RXN	ALCOHOL-DEHYDROG-RXN
P163-PWY	NA	NA	NA	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN
PWY-7805	NA	NA	NA	INORGPYROPHOSPHAT-RXN;ADENPRIBOSYLTRAN-RXN	INORGPYROPHOSPHAT-RXN;RXN0-7014;ADENPRIBOSYLTRAN-RXN	INORGPYROPHOSPHAT-RXN;ADENPRIBOSYLTRAN-RXN
PWY-8016	NA	NA	NA	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN
PWY-7013	NA	NA	NA	PROPKIN-RXN	PROPKIN-RXN	PROPKIN-RXN
PWY-6606	NA		NA	RXN-7609		RXN-7609
PWY-7343	NA	NA	NA	PHOSPHOGLUCMUT-RXN	GLUC1PURIDYLTRANS-RXN	PHOSPHOGLUCMUT-RXN;GLUC1PURIDYLTRANS-RXN
PWY-5031	NA	NA	NA	RXN-7572	RXN-7572	RXN-7572
PWY-7269	NA	NA	NA	NAD-KIN-RXN	NAD-KIN-RXN	NAD-KIN-RXN
PYRUVDEHYD-PWY	NA	NA	NA	RXN0-1132;RXN0-1134;RXN0-1133	RXN0-1132;RXN0-1134;RXN0-1133	RXN0-1132;RXN0-1133
PWY-7892	NA	NA	NA	RXN-22700	RXN-22700;RXN0-2023	RXN-22700;RXN0-2023
PWY-7242	NA	NA		DEOXYGLUCONOKIN-RXN	DEOXYGLUCONOKIN-RXN;KDPGALDOL-RXN;MANNONDEHYDRAT-RXN	
PWY-3821	NA	NA	NA	GALACTOKIN-RXN;UDPGLUCEPIM-RXN	GALACTOKIN-RXN;UDPGLUCEPIM-RXN	GALACTOKIN-RXN;UDPGLUCEPIM-RXN
PWY-6545	NA	NA	NA	DTMPKI-RXN;UDPREDUCT-RXN;CDPREDUCT-RXN;DUTP-PYROP-RXN	CDPREDUCT-RXN;DUTP-PYROP-RXN;DTMPKI-RXN;RXN-12195;UDPREDUCT-RXN	CDPREDUCT-RXN;DUTP-PYROP-RXN;DCDPKIN-RXN;DTMPKI-RXN;DTDPKIN-RXN;DUDPKIN-RXN;UDPREDUCT-RXN
FASYN-ELONG-PWY	NA	NA	NA	3-OXOACYL-ACP-SYNTH-RXN;3-OXOACYL-ACP-REDUCT-RXN	3-OXOACYL-ACP-SYNTH-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADH-RXN;3-OXOACYL-ACP-REDUCT-RXN	3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;3-OXOACYL-ACP-SYNTH-RXN;3-OXOACYL-ACP-REDUCT-RXN
GLYCINE-SYN2-PWY	NA	NA	NA	RXN-8629	RXN-8629	GCVT-RXN;RXN-8629
PWY-5744	NA	NA	NA	RXN0-5224	BIOTIN-CARBOXYL-RXN;RXN0-5055	BIOTIN-CARBOXYL-RXN;RXN0-5224;RXN0-5055
PWY1QP9-2	NA	NA		RXN-20900	RXN-20900	
GLYSYN-THR-PWY	NA			THREONINE-ALDOLASE-RXN		
PWY-6643	NA	NA	NA	RXN-11737	RXN-11737	RXN-11737
PWY-5108	NA	NA	NA	BRANCHED-CHAINAMINOTRANSFERILEU-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN
PWY-6724	NA	NA	NA	RXN-12391	RXN-12391	RXN-12391
PWY-5695	NA	NA	NA	XMPXAN-RXN;IMP-DEHYDROG-RXN	XANTHOSINEPHOSPHORY-RXN;IMP-DEHYDROG-RXN	XANTHOSINEPHOSPHORY-RXN;XMPXAN-RXN;IMP-DEHYDROG-RXN
ANAPHENOXI-PWY	NA	NA	NA	RXN-10814	RXN-10814	RXN-10814
PWY-7357	NA	NA		THIAZOLSYN3-RXN;PYRIMSYN3-RXN;OHMETPYRKIN-RXN	THI-P-SYN-RXN;PYRIMSYN3-RXN;OHMETPYRKIN-RXN;THIAZOLSYN3-RXN	
PWY-6012	NA	NA	NA	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN
PWY0-1471	NA	NA	NA	RXN0-5222	RXN0-5222	RXN0-5222
PWY-7396	NA	NA	NA	RXN-14986	RXN-14986;RXN-7657	RXN-14986
GLUTSYNIII-PWY	NA		NA	GLUTDEHYD-RXN		GLUTDEHYD-RXN
PWY0-662	NA	NA	NA	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN
PWY-5269	NA	NA	NA	PHOSPHAGLYPSYN-RXN	RXN-8141;PHOSPHAGLYPSYN-RXN	RXN-8141;PHOSPHAGLYPSYN-RXN
P42-PWY	NA	NA		SUCCCOASYN-RXN;R601-RXN	PYRUFLAVREDUCT-RXN;R601-RXN	
PWY4FS-8	NA	NA	NA	PWY-5667;PHOSPHAGLYPSYN-RXN	PWY-5667;PHOSPHAGLYPSYN-RXN	PWY-5667;PHOSPHAGLYPSYN-RXN
PWY4LZ-257	NA	NA	NA	PWY-5600;PWY-5486;ACETATEKIN-RXN;PYRUVFORMLY-RXN;ALCOHOL-DEHYDROG-RXN;PWY-5480;PHOSACETYLTRANS-RXN	PWY-5600;PWY-5486;ACETATEKIN-RXN;PYRUVFORMLY-RXN;ALCOHOL-DEHYDROG-RXN;PWY-5480;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN	PWY-5600;PWY-5486;ACETATEKIN-RXN;PYRUVFORMLY-RXN;ALCOHOL-DEHYDROG-RXN;PWY-5480;PHOSACETYLTRANS-RXN
PWY-1001	NA			CELLULOSE-SYNTHASE-UDP-FORMING-RXN		
PWY-5485	NA	NA	NA	PWY0-1312;ACETATEKIN-RXN;PYRUVFORMLY-RXN;PHOSACETYLTRANS-RXN	PWY0-1312;ACETATEKIN-RXN;PYRUVFORMLY-RXN;PHOSACETYLTRANS-RXN	PWY0-1312;ACETATEKIN-RXN;PYRUVFORMLY-RXN;PHOSACETYLTRANS-RXN
TEICHOICACID-PWY	NA	NA	NA	TEICHOICSYN4-RXN;RXN-18028	RXN-18014;UDPGLCNACEPIM-RXN;TEICHOICSYN5-RXN;GLCNACPTRANS-RXN;RXN-18028	RXN-18014;TEICHOICSYN5-RXN;GLCNACPTRANS-RXN;RXN-18028
ARGSYN-PWY	NA	NA	NA	ARGSUCCINLYA-RXN;GLUTORN-PWY;ORNCARBAMTRANSFER-RXN;ARGSUCCINSYN-RXN;CARBPSYN-RXN	ARGSUCCINLYA-RXN;GLUTORN-PWY;ORNCARBAMTRANSFER-RXN;ARGSUCCINSYN-RXN;CARBPSYN-RXN	ARGSUCCINLYA-RXN;GLUTORN-PWY;ORNCARBAMTRANSFER-RXN;ARGSUCCINSYN-RXN;CARBPSYN-RXN
FERMENTATION-PWY	NA	NA	NA	R601-RXN;PEPDEPHOS-RXN;ISOCITDEH-RXN;CITSYN-RXN;ACETATEKIN-RXN;ALCOHOL-DEHYDROG-RXN;PEPCARBOX-RXN;PYRUVFORMLY-RXN;PHOSACETYLTRANS-RXN	R601-RXN;PEPDEPHOS-RXN;ISOCITDEH-RXN;ACETATEKIN-RXN;ALCOHOL-DEHYDROG-RXN;PYRUVFORMLY-RXN;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN	PEPDEPHOS-RXN;ISOCITDEH-RXN;CITSYN-RXN;ACETATEKIN-RXN;ALCOHOL-DEHYDROG-RXN;PEPCARBOX-RXN;PYRUVFORMLY-RXN;PHOSACETYLTRANS-RXN
TRPSYN-PWY	NA	NA	NA	PRAISOM-RXN;ANTHRANSYN-RXN;PRTRANS-RXN	PRAISOM-RXN;IGPSYN-RXN;ANTHRANSYN-RXN;PRTRANS-RXN	PRAISOM-RXN;IGPSYN-RXN;ANTHRANSYN-RXN;PRTRANS-RXN
PWY-8231	NA	NA	NA	RXN-14560	GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-8106	NA	NA	NA	RXN0-1321	RXN0-1342;RXN0-1321	RXN0-1342;RXN-12104
PWY-6153	NA	NA	NA	RXN-10015;RXN-10017;RIBOSYLHOMOCYSTEINASE-RXN;ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN	RXN-10015;RXN-10017;RIBOSYLHOMOCYSTEINASE-RXN;ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN	RXN-10015;RXN-10017;RIBOSYLHOMOCYSTEINASE-RXN;ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN
P105-PWY	NA	NA	NA	CITSYN-RXN;RXN-14971;ISOCITDEH-RXN	RXN-14971;ISOCITDEH-RXN	CITSYN-RXN;ISOCITDEH-RXN
PWY-7562	NA	NA		DEOXYGLUCONOKIN-RXN	DEOXYGLUCONOKIN-RXN;KDPGALDOL-RXN	
PWY-7883	NA	NA	NA	RXN0-5226;RXN0-5225	RXN0-5226;RXN0-5225	RXN0-5225
PYRIDOXSYN-PWY	NA	NA	NA	DXS-RXN;PSERTRANSAMPYR-RXN	DXS-RXN;PSERTRANSAMPYR-RXN	PSERTRANSAMPYR-RXN
P121-PWY	NA	NA	NA	ADENPRIBOSYLTRAN-RXN	ADENPRIBOSYLTRAN-RXN;ADENPHOSPHOR-RXN	ADENPRIBOSYLTRAN-RXN;ADENPHOSPHOR-RXN
PWY-8175	NA	NA	NA	BRANCHED-CHAINAMINOTRANSFERVAL-RXN	BRANCHED-CHAINAMINOTRANSFERVAL-RXN	BRANCHED-CHAINAMINOTRANSFERVAL-RXN
PWY-5754	NA	NA	NA	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN
DTDPRHAMSYN-PWY	NA	NA	NA	DTDPGLUCOSEPP-RXN;PHOSPHOGLUCMUT-RXN;DTDPDEHYDRHAMEPIM-RXN;DTDPGLUCDEHYDRAT-RXN	DTDPGLUCOSEPP-RXN;DTDPDEHYDRHAMEPIM-RXN;DTDPGLUCDEHYDRAT-RXN;DTDPDEHYRHAMREDUCT-RXN	DTDPGLUCOSEPP-RXN;PHOSPHOGLUCMUT-RXN;DTDPDEHYRHAMREDUCT-RXN;DTDPDEHYDRHAMEPIM-RXN;DTDPGLUCDEHYDRAT-RXN
PWY-101	NA	NA	NA	1.18.1.2-RXN	1.18.1.2-RXN	1.18.1.2-RXN
PWY-8049	NA	NA	NA	RXN-20498;RXN-20490	RXN-20498;RXN-20490	RXN-20498;RXN-20490
PWY-5083	NA	NA	NA	PYRNUTRANSHYDROGEN-RXN;NAD-KIN-RXN;NADH-DEHYDROG-A-RXN	NAD-KIN-RXN;NADH-DEHYDROG-A-RXN	NAD-KIN-RXN;NADH-DEHYDROG-A-RXN
PWY-6333	NA	NA	NA	ALCOHOL-DEHYDROG-RXN	ALCOHOL-DEHYDROG-RXN	ALCOHOL-DEHYDROG-RXN
PWY-702	NA	NA	NA	HOMOSERKIN-RXN;CYSPH-RXN;RXN-15127;RXN-15124;HOMOCYSMET-RXN	HOMOSERKIN-RXN;CYSPH-RXN;RXN-15127;RXN-15124;HOMOCYSMET-RXN	HOMOSERKIN-RXN;CYSPH-RXN;RXN-15127;RXN-15124;HOMOCYSMET-RXN
PWY-7981	NA	NA		2.7.7.40-RXN	2.7.7.40-RXN	
PWY-241	NA		NA	PEPCARBOX-RXN;RXN0-5224		PEPCARBOX-RXN;RXN0-5224
P341-PWY	NA	NA	NA	2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;PGLUCISOM-RXN;F16ALDOLASE-RXN;TRIOSEPISOMERIZATION-RXN	2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;PGLUCISOM-RXN;F16ALDOLASE-RXN;TRIOSEPISOMERIZATION-RXN	PGLUCISOM-RXN;TRIOSEPISOMERIZATION-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN
PWY-3581	NA	NA	NA	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN
PWY-2622	NA			5.4.99.16-RXN		
PWY-7731	NA	NA		RXN-12303;PWY-6785;PWY-101	RXN-12303;PWY-101	
ALKANEMONOX-PWY	NA	NA		RXN-12444	RXN-12444	
PWY0-1582	NA	NA		R601-RXN	R601-RXN	
PWY-7220	NA	NA	NA	RXN0-745;ADPREDUCT-RXN;RXN0-747	RXN0-745;ADPREDUCT-RXN;RXN0-747	DADPKIN-RXN;RXN0-745;ADPREDUCT-RXN;RXN0-747
